time,angle,vel_pc,vel_pt,total_count
609080,45,-810,-1250,-89
609133,0,-810,-1480,-90
609189,315,-810,-1562,-90
609250,270,-810,-1339,-90
609303,225,-810,-1654,-90
609355,180,-810,-1757,-90
609411,135,-810,-1562,-90
609462,90,-810,-1704,-90
609523,45,-810,-1250,-90
609576,0,-810,-1480,-91
609632,315,-810,-1562,-91
609692,270,-810,-1308,-91
609746,225,-810,-1654,-91
609798,180,-810,-1814,-91
609854,135,-810,-1520,-91
609905,90,-810,-1654,-91
609966,45,-810,-1278,-91
610020,0,-810,-1442,-92
610074,315,-810,-1607,-92
610136,270,-810,-1308,-92
610189,225,-810,-1654,-92
610240,180,-810,-1814,-92
610296,135,-810,-1562,-92
610348,90,-810,-1704,-92
610409,45,-810,-1250,-92
610463,0,-810,-1480,-93
610518,315,-810,-1607,-93
610578,270,-810,-1308,-93
610632,225,-810,-1607,-93
610683,180,-810,-1875,-93
610739,135,-810,-1520,-93
610791,90,-810,-1704,-93
610851,45,-810,-1278,-93
610907,0,-810,-1442,-94
610960,315,-810,-1654,-94
611021,270,-810,-1308,-94
611076,225,-810,-1607,-94
611127,180,-810,-1814,-94
611182,135,-810,-1520,-94
611233,90,-810,-1704,-94
611296,45,-810,-1222,-94
611349,0,-810,-1480,-95
611403,315,-810,-1654,-95
611465,270,-810,-1308,-95
611518,225,-810,-1654,-95
611569,180,-810,-1814,-95
611625,135,-810,-1562,-95
611677,90,-810,-1704,-95
611738,45,-810,-1222,-95
611792,0,-810,-1480,-96
611847,315,-810,-1654,-96
611908,270,-810,-1278,-96
611961,225,-810,-1654,-96
612013,180,-810,-1814,-96
612069,135,-810,-1562,-96
612120,90,-810,-1704,-96
612182,45,-810,-1250,-96
612235,0,-810,-1520,-97
612290,315,-810,-1607,-97
612350,270,-810,-1308,-97
612405,225,-810,-1607,-97
612456,180,-810,-1875,-97
612511,135,-810,-1520,-97
612563,90,-810,-1654,-97
612624,45,-810,-1250,-97
612678,0,-810,-1480,-98
612732,315,-810,-1562,-98
612794,270,-810,-1308,-98
612848,225,-810,-1654,-98
612898,180,-810,-1875,-98
612954,135,-810,-1562,-98
613006,90,-810,-1654,-98
613067,45,-810,-1222,-98
613122,0,-810,-1442,-99
613175,315,-810,-1654,-99
613236,270,-810,-1308,-99
613291,225,-810,-1654,-99
613342,180,-810,-1814,-99
613398,135,-810,-1520,-99
613449,90,-810,-1654,-99
613511,45,-810,-1250,-99
613564,0,-810,-1520,-100
613619,315,-810,-1607,-100
613680,270,-810,-1278,-100
613734,225,-810,-1654,-100
613785,180,-810,-1814,-100
613841,135,-810,-1520,-100
613894,90,-810,-1654,-100
613953,45,-810,-1278,-100
614007,0,-810,-1480,-101
614063,315,-810,-1607,-101
614123,270,-810,-1278,-101
614177,225,-810,-1654,-101
614227,180,-810,-1875,-101
614284,135,-810,-1520,-101
614336,90,-810,-1654,-101
614397,45,-810,-1250,-101
614450,0,-810,-1520,-102
614506,315,-810,-1562,-102
614566,270,-810,-1308,-102
614620,225,-810,-1654,-102
614671,180,-810,-1814,-102
614727,135,-810,-1520,-102
614778,90,-810,-1704,-102
614840,45,-810,-1222,-102
614894,0,-810,-1480,-103
614948,315,-810,-1607,-103
615010,270,-810,-1278,-103
615063,225,-810,-1654,-103
615114,180,-810,-1814,-103
615171,135,-810,-1520,-103
615223,90,-810,-1654,-103
615283,45,-810,-1250,-103
615337,0,-810,-1480,-104
615392,315,-810,-1562,-104
615453,270,-810,-1339,-104
615506,225,-810,-1704,-104
615558,180,-810,-1814,-104
615614,135,-810,-1520,-104
615665,90,-810,-1704,-104
615727,45,-810,-1250,-104
615780,0,-810,-1480,-105
615835,315,-810,-1562,-105
615896,270,-810,-1308,-105
615950,225,-810,-1654,-105
616001,180,-810,-1814,-105
616057,135,-810,-1520,-105
616109,90,-810,-1654,-105
616169,45,-810,-1278,-105
616223,0,-810,-1480,-106
616279,315,-810,-1562,-106
616339,270,-810,-1308,-106
616393,225,-810,-1704,-106
616444,180,-810,-1814,-106
616501,135,-810,-1520,-106
616552,90,-810,-1704,-106
616612,45,-810,-1250,-106
616667,0,-810,-1480,-107
616722,315,-810,-1562,-107
616782,270,-810,-1308,-107
616836,225,-810,-1654,-107
616888,180,-810,-1814,-107
616943,135,-810,-1562,-107
616994,90,-810,-1704,-107
617056,45,-810,-1222,-107
617110,0,-810,-1480,-108
617165,315,-810,-1562,-108
617226,270,-810,-1308,-108
617279,225,-810,-1654,-108
617330,180,-810,-1814,-108
617387,135,-810,-1520,-108
617438,90,-810,-1704,-108
617498,45,-810,-1278,-108
617553,0,-810,-1406,-109
617608,315,-810,-1654,-109
617668,270,-810,-1278,-109
617721,225,-810,-1704,-109
617774,180,-810,-1757,-109
617829,135,-810,-1520,-109
617880,90,-810,-1757,-109
617942,45,-810,-1250,-109
617996,0,-810,-1442,-110
618050,315,-810,-1607,-110
618112,270,-810,-1308,-110
618165,225,-810,-1607,-110
618216,180,-810,-1875,-110
618272,135,-810,-1520,-110
618324,90,-810,-1704,-110
618385,45,-810,-1250,-110
618438,0,-810,-1480,-111
618493,315,-810,-1562,-111
618554,270,-810,-1308,-111
618608,225,-810,-1654,-111
618659,180,-810,-1814,-111
618715,135,-810,-1520,-111
618766,90,-810,-1757,-111
618827,45,-810,-1222,-111
618882,0,-810,-1480,-112
618936,315,-810,-1607,-112
618997,270,-810,-1308,-112
619051,225,-810,-1654,-112
619103,180,-810,-1814,-112
619158,135,-810,-1562,-112
619209,90,-810,-1704,-112
619271,45,-810,-1250,-112
619325,0,-810,-1442,-113
619379,315,-810,-1607,-113
619441,270,-810,-1308,-113
619494,225,-810,-1654,-113
619545,180,-810,-1814,-113
619601,135,-810,-1562,-113
619653,90,-810,-1654,-113
619713,45,-810,-1250,-113
619767,0,-810,-1480,-114
619822,315,-810,-1654,-114
619883,270,-810,-1308,-114
619937,225,-810,-1654,-114
619988,180,-810,-1814,-114
620044,135,-810,-1520,-114
620095,90,-810,-1704,-114
620156,45,-855,-1222,-114
620211,0,-855,-1442,-115
620265,315,-855,-1654,-115
620326,270,-855,-1278,-115
620381,225,-855,-1654,-115
620431,180,-855,-1814,-115
620487,135,-855,-1520,-115
620539,90,-855,-1654,-115
620600,45,-855,-1250,-115
620654,0,-855,-1480,-116
620708,315,-855,-1607,-116
620770,270,-855,-1308,-116
620823,225,-855,-1654,-116
620874,180,-855,-1814,-116
620930,135,-855,-1562,-116
620981,90,-855,-1704,-116
621043,45,-855,-1196,-116
621096,0,-855,-1520,-117
621151,315,-810,-1654,-117
621212,270,-810,-1278,-117
621266,225,-810,-1654,-117
621317,180,-810,-1814,-117
621373,135,-810,-1520,-117
621424,90,-810,-1704,-117
621486,45,-810,-1222,-117
621540,0,-810,-1480,-118
621594,315,-810,-1654,-118
621656,270,-810,-1308,-118
621709,225,-810,-1654,-118
621760,180,-810,-1814,-118
621816,135,-810,-1520,-118
621868,90,-810,-1704,-118
621929,45,-810,-1222,-118
621983,0,-810,-1480,-119
622038,315,-810,-1607,-119
622098,270,-765,-1278,-119
622152,225,-765,-1654,-119
622203,180,-765,-1875,-119
622259,135,-765,-1520,-119
622310,90,-765,-1704,-119
622372,45,-765,-1222,-119
622426,0,-765,-1520,-120
622480,315,-765,-1607,-120
622541,270,-765,-1308,-120
622595,225,-765,-1704,-120
622646,180,-765,-1814,-120
622702,135,-765,-1520,-120
622754,90,-765,-1607,-120
622815,45,-765,-1278,-120
622868,0,-765,-1480,-121
622923,315,-765,-1607,-121
622985,270,-765,-1308,-121
623038,225,-765,-1654,-121
623089,180,-765,-1814,-121
623145,135,-855,-1520,-121
623197,90,-855,-1704,-121
623258,45,-855,-1222,-121
623312,0,-855,-1480,-122
623367,315,-855,-1607,-122
623418,270,-855,-1757,-122
623481,225,-855,-1814,-122
623533,180,-855,-1814,-122
623588,135,-855,-1520,-122
623640,90,-855,-1704,-122
623700,45,-855,-1250,-122
623755,0,-855,-1480,-123
623809,315,-855,-1562,-123
623870,270,-855,-1308,-123
623924,225,-855,-1704,-123
623975,180,-855,-1814,-123
624031,135,-855,-1520,-123
624083,90,-855,-1704,-123
624144,45,-855,-1278,-123
624198,0,-855,-1520,-124
624252,315,-855,-1607,-124
624314,270,-855,-1308,-124
624367,225,-855,-1654,-124
624418,180,-855,-1814,-124
624475,135,-855,-1520,-124
624526,90,-855,-1704,-124
624586,45,-855,-1222,-124
624641,0,-855,-1480,-125
624696,315,-855,-1562,-125
624756,270,-855,-1308,-125
624809,225,-855,-1654,-125
624862,180,-855,-1814,-125
624918,135,-855,-1520,-125
624969,90,-855,-1704,-125
625030,45,-855,-1278,-125
625084,0,-855,-1480,-126
625138,315,-810,-1607,-126
625199,270,-810,-1339,-126
625253,225,-810,-1654,-126
625304,180,-810,-1757,-126
625360,135,-810,-1562,-126
625412,90,-810,-1704,-126
625472,45,-810,-1250,-126
625536,0,-810,-1147,-127
625615,315,-810,-839,-127
625784,270,-810,-314,-127
627320,315,0,88,-127
627382,0,0,1196,-126
627434,45,0,1607,-126
627489,90,0,1480,-126
627552,135,0,1250,-126
627605,180,0,1704,-126
627660,225,0,1562,-126
627712,270,0,1814,-126
627765,315,0,1704,-126
627821,0,0,1339,-125
627873,45,0,1607,-125
627929,90,0,1480,-125
627991,135,0,1250,-125
628044,180,0,1704,-125
628100,225,630,1520,-125
628151,270,630,1875,-125
628203,315,630,1704,-125
628260,0,630,1339,-124
628314,45,630,1607,-124
628369,90,630,1480,-124
628430,135,630,1250,-124
628484,180,630,1757,-124
628539,225,630,1520,-124
628590,270,630,1814,-124
628643,315,630,1704,-124
628700,0,630,1371,-123
628753,45,630,1607,-123
628808,90,630,1480,-123
628871,135,630,1250,-123
628923,180,630,1704,-123
628979,225,630,1520,-123
629030,270,630,1875,-123
629083,315,630,1757,-123
629140,0,855,1371,-122
629192,45,855,1607,-122
629249,90,855,1480,-122
629310,135,855,1250,-122
629363,180,855,1704,-122
629420,225,855,1520,-122
629470,270,855,1875,-122
629523,315,855,1654,-122
629580,0,855,1339,-121
629633,45,855,1607,-121
629688,90,855,1520,-121
629750,135,855,1278,-121
629803,180,855,1704,-121
629859,225,855,1520,-121
629909,270,855,1875,-121
629962,315,855,1704,-121
630019,0,855,1371,-120
630073,45,855,1607,-120
630127,90,810,1480,-120
630190,135,810,1250,-120
630243,180,810,1704,-120
630298,225,810,1520,-120
630349,270,810,1875,-120
630402,315,810,1704,-120
630459,0,810,1339,-119
630512,45,810,1607,-119
630566,90,810,1480,-119
630628,135,810,1278,-119
630682,180,810,1607,-119
630738,225,810,1562,-119
630789,270,810,1875,-119
630842,315,810,1654,-119
630899,0,810,1339,-118
630951,45,810,1562,-118
631006,90,810,1562,-118
631068,135,810,1278,-118
631121,180,810,1654,-118
631178,225,810,1562,-118
631228,270,810,1939,-118
631280,315,810,1704,-118
631337,0,810,1308,-117
631391,45,810,1607,-117
631445,90,810,1520,-117
631507,135,810,1278,-117
631561,180,810,1654,-117
631616,225,810,1562,-117
631666,270,810,1875,-117
631720,315,810,1654,-117
631778,0,810,1339,-116
631830,45,810,1607,-116
631884,90,810,1520,-116
631947,135,810,1278,-116
632000,180,810,1704,-116
632055,225,810,1562,-116
632105,270,810,1875,-116
632159,315,810,1704,-116
632216,0,810,1308,-115
632269,45,810,1607,-115
632324,90,810,1520,-115
632386,135,810,1250,-115
632439,180,810,1757,-115
632495,225,810,1520,-115
632546,270,810,1875,-115
632598,315,810,1654,-115
632655,0,810,1339,-114
632709,45,810,1607,-114
632763,90,810,1520,-114
632825,135,810,1222,-114
632879,180,810,1704,-114
632934,225,810,1562,-114
632984,270,810,1875,-114
633037,315,810,1704,-114
633095,0,810,1339,-113
633148,45,855,1607,-113
633202,90,855,1520,-113
633265,135,855,1250,-113
633318,180,855,1704,-113
633373,225,855,1562,-113
633423,270,855,1875,-113
633476,315,855,1757,-113
633534,0,855,1278,-112
633585,45,855,1704,-112
633640,90,855,1480,-112
633703,135,855,1250,-112
633756,180,855,1704,-112
633811,225,855,1562,-112
633862,270,855,1875,-112
633915,315,855,1704,-112
633972,0,855,1308,-111
634024,45,855,1654,-111
634079,90,855,1562,-111
634142,135,810,1222,-111
634195,180,810,1757,-111
634251,225,810,1607,-111
634302,270,810,1875,-111
634354,315,810,1704,-111
634412,0,810,1339,-110
634464,45,810,1654,-110
634518,90,810,1520,-110
634582,135,810,1222,-110
634634,180,810,1757,-110
634690,225,810,1520,-110
634740,270,810,1939,-110
634793,315,810,1654,-110
634851,0,810,1339,-109
634902,45,810,1654,-109
634958,90,810,1480,-109
635020,135,810,1278,-109
635073,180,810,1704,-109
635128,225,810,1520,-109
635180,270,810,1875,-109
635232,315,810,1704,-109
635289,0,810,1339,-108
635342,45,810,1607,-108
635397,90,810,1520,-108
635459,135,810,1250,-108
635511,180,810,1704,-108
635567,225,810,1562,-108
635618,270,810,1875,-108
635671,315,810,1654,-108
635727,0,810,1371,-107
635781,45,810,1607,-107
635836,90,810,1480,-107
635897,135,810,1278,-107
635951,180,810,1704,-107
636006,225,810,1607,-107
636057,270,810,1814,-107
636110,315,810,1704,-107
636166,0,810,1371,-106
636219,45,810,1607,-106
636274,90,810,1480,-106
636337,135,810,1250,-106
636389,180,810,1757,-106
636444,225,810,1562,-106
636495,270,810,1757,-106
636548,315,810,1757,-106
636605,0,810,1339,-105
636658,45,810,1562,-105
636713,90,810,1520,-105
636775,135,810,1250,-105
636828,180,810,1704,-105
636883,225,810,1520,-105
636934,270,810,1939,-105
636987,315,810,1704,-105
637044,0,810,1339,-104
637096,45,810,1607,-104
637152,90,855,1480,-104
637213,135,855,1278,-104
637266,180,855,1704,-104
637322,225,855,1562,-104
637372,270,855,1875,-104
637426,315,855,1654,-104
637483,0,855,1339,-103
637536,45,855,1654,-103
637590,90,855,1480,-103
637652,135,855,1278,-103
637705,180,855,1704,-103
637761,225,855,1520,-103
637811,270,855,1875,-103
637863,315,855,1704,-103
637921,0,855,1339,-102
637974,45,855,1607,-102
638028,90,855,1562,-102
638091,135,855,1250,-102
638144,180,810,1654,-102
638199,225,810,1562,-102
638251,270,810,1875,-102
638303,315,810,1654,-102
638359,0,810,1371,-101
638412,45,810,1607,-101
638468,90,810,1480,-101
638530,135,810,1250,-101
638582,180,810,1704,-101
638638,225,810,1562,-101
638689,270,810,1875,-101
638741,315,810,1704,-101
638798,0,810,1339,-100
638852,45,810,1607,-100
638906,90,810,1520,-100
638968,135,810,1250,-100
639021,180,810,1704,-100
639077,225,810,1520,-100
639127,270,810,1939,-100
639179,315,810,1757,-100
639237,0,810,1339,-99
639290,45,810,1607,-99
639344,90,810,1520,-99
639407,135,810,1250,-99
639460,180,810,1704,-99
639515,225,810,1520,-99
639565,270,810,1875,-99
639619,315,810,1757,-99
639675,0,810,1339,-98
639728,45,810,1607,-98
639783,90,810,1520,-98
639845,135,810,1278,-98
639898,180,810,1654,-98
639953,225,810,1607,-98
640004,270,810,1875,-98
640057,315,810,1654,-98
640114,0,810,1308,-97
640166,45,810,1654,-97
640222,90,810,1480,-97
640284,135,810,1278,-97
640336,180,810,1704,-97
640392,225,810,1562,-97
640443,270,810,1814,-97
640495,315,810,1704,-97
640552,0,810,1308,-96
640605,45,810,1654,-96
640660,90,810,1520,-96
640722,135,810,1222,-96
640776,180,810,1704,-96
640831,225,810,1520,-96
640881,270,810,1939,-96
640933,315,810,1704,-96
640992,0,810,1308,-95
641044,45,810,1704,-95
641099,90,855,1520,-95
641162,135,855,1250,-95
641214,180,855,1704,-95
641269,225,855,1562,-95
641320,270,855,1814,-95
641374,315,855,1704,-95
641430,0,855,1339,-94
641483,45,855,1607,-94
641537,90,855,1520,-94
641600,135,855,1250,-94
641652,180,855,1757,-94
641708,225,855,1520,-94
641759,270,855,1875,-94
641811,315,855,1704,-94
641868,0,855,1308,-93
641921,45,855,1654,-93
641976,90,855,1520,-93
642038,135,855,1250,-93
642092,180,855,1704,-93
642147,225,810,1520,-93
642197,270,810,1939,-93
642249,315,810,1704,-93
642307,0,810,1308,-92
642360,45,810,1607,-92
642414,90,810,1520,-92
642477,135,810,1250,-92
642529,180,810,1704,-92
642584,225,810,1562,-92
642635,270,810,1875,-92
642689,315,810,1654,-92
642745,0,810,1371,-91
642798,45,810,1607,-91
642852,90,810,1520,-91
642915,135,810,1250,-91
642967,180,810,1757,-91
643023,225,810,1520,-91
643074,270,810,1939,-91
643127,315,810,1704,-91
643184,0,810,1339,-90
643235,45,810,1654,-90
643291,90,810,1480,-90
643353,135,810,1250,-90
643406,180,810,1704,-90
643461,225,810,1562,-90
643512,270,810,1875,-90
643565,315,810,1654,-90
643622,0,810,1339,-89
643675,45,810,1654,-89
643730,90,810,1480,-89
643792,135,810,1250,-89
643844,180,810,1757,-89
643900,225,810,1562,-89
643951,270,810,1875,-89
644003,315,810,1704,-89
644061,0,810,1371,-88
644113,45,810,1562,-88
644168,90,810,1520,-88
644230,135,810,1278,-88
644283,180,810,1704,-88
644338,225,810,1562,-88
644388,270,810,1939,-88
644442,315,810,1704,-88
644499,0,810,1371,-87
644551,45,810,1704,-87
644606,90,810,1480,-87
644669,135,810,1250,-87
644721,180,810,1757,-87
644776,225,810,1562,-87
644828,270,810,1875,-87
644880,315,810,1704,-87
644936,0,810,1339,-86
644990,45,810,1562,-86
645045,90,810,1520,-86
645107,135,810,1278,-86
645159,180,810,1757,-86
645216,225,810,1520,-86
645266,270,810,1875,-86
645318,315,810,1704,-86
645376,0,810,1339,-85
645429,45,810,1607,-85
645483,90,810,1562,-85
645544,135,810,1278,-85
645598,180,810,1704,-85
645653,225,810,1520,-85
645704,270,810,1875,-85
645756,315,810,1704,-85
645813,0,810,1371,-84
645867,45,810,1520,-84
645921,90,810,1520,-84
645984,135,810,1278,-84
646036,180,810,1757,-84
646092,225,810,1562,-84
646142,270,855,1875,-84
646195,315,855,1704,-84
646252,0,855,1339,-83
646305,45,855,1607,-83
646360,90,855,1520,-83
646422,135,855,1250,-83
646475,180,855,1704,-83
646530,225,855,1562,-83
646580,270,855,1875,-83
646634,315,855,1654,-83
646691,0,855,1371,-82
646744,45,855,1654,-82
646798,90,855,1607,-82
646860,135,855,1250,-82
646913,180,855,1704,-82
646969,225,855,1520,-82
647019,270,855,1875,-82
647071,315,855,1757,-82
647130,0,810,1308,-81
647182,45,810,1654,-81
647236,90,810,1520,-81
647299,135,810,1278,-81
647351,180,810,1704,-81
647407,225,810,1520,-81
647457,270,810,1939,-81
647510,315,810,1704,-81
647568,0,810,1308,-80
647620,45,810,1607,-80
647674,90,810,1520,-80
647737,135,810,1250,-80
647789,180,810,1704,-80
647845,225,810,1562,-80
647896,270,810,1875,-80
647948,315,810,1757,-80
648005,0,810,1339,-79
648058,45,810,1562,-79
648114,90,810,1520,-79
648175,135,810,1250,-79
648228,180,810,1704,-79
648284,225,810,1562,-79
648334,270,810,1939,-79
648387,315,810,1654,-79
648444,0,810,1339,-78
648497,45,810,1607,-78
648551,90,810,1562,-78
648613,135,810,1278,-78
648667,180,810,1654,-78
648722,225,810,1562,-78
648772,270,810,1875,-78
648825,315,810,1704,-78
648882,0,810,1339,-77
648935,45,810,1562,-77
648989,90,810,1562,-77
649053,135,810,1222,-77
649105,180,810,1757,-77
649160,225,810,1562,-77
649210,270,810,1875,-77
649264,315,810,1704,-77
649321,0,810,1308,-76
649373,45,810,1654,-76
649428,90,810,1480,-76
649490,135,810,1278,-76
649543,180,810,1654,-76
649598,225,810,1562,-76
649649,270,810,1875,-76
649702,315,810,1704,-76
649759,0,810,1339,-75
649812,45,810,1607,-75
649867,90,810,1562,-75
649929,135,810,1250,-75
649981,180,810,1757,-75
650037,225,810,1520,-75
650088,270,810,1875,-75
650140,315,855,1704,-75
650198,0,855,1339,-74
650250,45,855,1607,-74
650305,90,855,1520,-74
650368,135,855,1278,-74
650420,180,855,1757,-74
650475,225,855,1562,-74
650525,270,855,1875,-74
650578,315,855,1654,-74
650636,0,855,1339,-73
650688,45,855,1654,-73
650743,90,855,1480,-73
650806,135,855,1250,-73
650858,180,855,1704,-73
650913,225,855,1607,-73
650963,270,855,1814,-73
651018,315,855,1654,-73
651073,0,855,1371,-72
651126,45,810,1607,-72
651182,90,810,1520,-72
651243,135,810,1278,-72
651296,180,810,1757,-72
651352,225,810,1562,-72
651403,270,810,1875,-72
651455,315,810,1704,-72
651512,0,810,1339,-71
651565,45,810,1607,-71
651620,90,810,1520,-71
651681,135,810,1278,-71
651735,180,810,1704,-71
651790,225,810,1562,-71
651840,270,810,1939,-71
651893,315,810,1654,-71
651951,0,810,1339,-70
652003,45,810,1654,-70
652058,90,810,1480,-70
652120,135,810,1250,-70
652173,180,810,1704,-70
652228,225,810,1562,-70
652278,270,810,1875,-70
652332,315,810,1704,-70
652388,0,810,1339,-69
652441,45,810,1607,-69
652496,90,810,1480,-69
652558,135,810,1278,-69
652611,180,810,1704,-69
652666,225,810,1520,-69
652717,270,810,1875,-69
652770,315,810,1704,-69
652826,0,810,1339,-68
652878,45,810,1654,-68
652934,90,810,1480,-68
652996,135,810,1278,-68
653048,180,810,1757,-68
653104,225,810,1520,-68
653155,270,810,1875,-68
653207,315,810,1704,-68
653264,0,810,1308,-67
653317,45,810,1704,-67
653371,90,810,1520,-67
653433,135,810,1250,-67
653487,180,810,1704,-67
653542,225,810,1520,-67
653593,270,810,1875,-67
653646,315,810,1704,-67
653703,0,810,1339,-66
653755,45,810,1654,-66
653810,90,810,1520,-66
653872,135,810,1278,-66
653925,180,810,1704,-66
653980,225,810,1607,-66
654030,270,810,1875,-66
654084,315,810,1654,-66
654141,0,855,1371,-65
654193,45,855,1607,-65
654248,90,855,1480,-65
654310,135,855,1278,-65
654362,180,855,1757,-65
654418,225,855,1562,-65
654469,270,855,1875,-65
654521,315,855,1757,-65
654578,0,855,1339,-64
654631,45,855,1607,-64
654686,90,855,1520,-64
654748,135,855,1250,-64
654800,180,855,1757,-64
654857,225,855,1562,-64
654907,270,855,1875,-64
654959,315,855,1704,-64
655016,0,855,1339,-63
655069,45,855,1607,-63
655124,90,810,1520,-63
655185,135,810,1278,-63
655239,180,810,1704,-63
655295,225,810,1520,-63
655344,270,810,1939,-63
655397,315,810,1704,-63
655455,0,810,1308,-62
655508,45,810,1607,-62
655562,90,810,1520,-62
655624,135,810,1278,-62
655677,180,810,1704,-62
655733,225,810,1520,-62
655782,270,810,1939,-62
655836,315,810,1704,-62
655893,0,810,1371,-61
655945,45,810,1607,-61
656000,90,810,1562,-61
656063,135,810,1222,-61
656115,180,810,1704,-61
656172,225,810,1562,-61
656222,270,810,1875,-61
656274,315,810,1704,-61
656330,0,810,1339,-60
656385,45,810,1607,-60
656439,90,810,1520,-60
656500,135,810,1278,-60
656553,180,810,1704,-60
656609,225,810,1520,-60
656659,270,810,1939,-60
656712,315,810,1704,-60
656770,0,810,1339,-59
656822,45,810,1654,-59
656876,90,810,1520,-59
656939,135,810,1250,-59
656992,180,810,1704,-59
657047,225,810,1562,-59
657096,270,810,1939,-59
657150,315,855,1654,-59
657208,0,855,1308,-58
657260,45,855,1607,-58
657314,90,855,1520,-58
657377,135,855,1278,-58
657429,180,855,1704,-58
657484,225,855,1562,-58
657536,270,855,1814,-58
657589,315,855,1757,-58
657645,0,855,1339,-57
657698,45,855,1607,-57
657753,90,855,1520,-57
657815,135,855,1250,-57
657868,180,855,1704,-57
657924,225,855,1520,-57
657974,270,855,1939,-57
658027,315,855,1704,-57
658083,0,855,1371,-56
658137,45,810,1607,-56
658191,90,810,1520,-56
658253,135,810,1250,-56
658306,180,810,1704,-56
658361,225,810,1607,-56
658411,270,810,1875,-56
658465,315,810,1704,-56
658522,0,810,1339,-55
658575,45,810,1607,-55
658628,90,810,1520,-55
658692,135,810,1250,-55
658744,180,810,1704,-55
658799,225,810,1520,-55
658850,270,810,1939,-55
658903,315,810,1757,-55
658960,0,810,1339,-54
659012,45,810,1654,-54
659066,90,810,1520,-54
659130,135,810,1222,-54
659182,180,810,1704,-54
659237,225,810,1562,-54
659288,270,810,1875,-54
659341,315,810,1704,-54
659397,0,810,1339,-53
659450,45,810,1607,-53
659505,90,810,1520,-53
659567,135,810,1222,-53
659620,180,810,1757,-53
659676,225,810,1520,-53
659726,270,810,1939,-53
659778,315,810,1757,-53
659836,0,810,1308,-52
659888,45,810,1757,-52
659943,90,810,1480,-52
660005,135,810,1278,-52
660058,180,810,1704,-52
660114,225,810,1562,-52
660164,270,810,1875,-52
660217,315,810,1654,-52
660274,0,810,1339,-51
660326,45,810,1654,-51
660381,90,810,1480,-51
660444,135,810,1250,-51
660496,180,810,1757,-51
660551,225,810,1562,-51
660602,270,810,1875,-51
660656,315,810,1654,-51
660712,0,810,1371,-50
660764,45,810,1654,-50
660819,90,810,1480,-50
660882,135,810,1250,-50
660934,180,810,1704,-50
660990,225,810,1562,-50
661040,270,810,1939,-50
661093,315,810,1704,-50
661150,0,855,1308,-49
661202,45,855,1654,-49
661258,90,855,1480,-49
661320,135,855,1250,-49
661372,180,855,1757,-49
661428,225,855,1562,-49
661478,270,855,1875,-49
661531,315,855,1654,-49
661588,0,855,1371,-48
661641,45,855,1607,-48
661696,90,855,1520,-48
661757,135,855,1278,-48
661810,180,855,1704,-48
661866,225,855,1562,-48
661916,270,855,1875,-48
661968,315,855,1704,-48
662027,0,855,1308,-47
662078,45,855,1704,-47
662133,90,810,1520,-47
662196,135,810,1278,-47
662248,180,810,1704,-47
662304,225,810,1520,-47
662354,270,810,1939,-47
662407,315,810,1757,-47
662464,0,810,1371,-46
662516,45,810,1607,-46
662572,90,810,1480,-46
662634,135,810,1250,-46
662686,180,810,1757,-46
662742,225,810,1520,-46
662793,270,810,1875,-46
662845,315,810,1704,-46
662902,0,810,1339,-45
662955,45,810,1607,-45
663010,90,810,1480,-45
663071,135,810,1278,-45
663124,180,810,1704,-45
663180,225,810,1520,-45
663230,270,810,1939,-45
663283,315,810,1757,-45
663340,0,810,1339,-44
663393,45,810,1562,-44
663447,90,810,1520,-44
663510,135,810,1250,-44
663562,180,810,1757,-44
663618,225,810,1520,-44
663668,270,810,1875,-44
663721,315,810,1704,-44
663778,0,810,1339,-43
663830,45,810,1607,-43
663885,90,810,1520,-43
663948,135,810,1278,-43
664000,180,810,1704,-43
664056,225,810,1520,-43
664107,270,810,1939,-43
664159,315,810,1757,-43
664215,0,810,1339,-42
664268,45,810,1607,-42
664324,90,810,1520,-42
664385,135,810,1278,-42
664438,180,810,1654,-42
664494,225,810,1562,-42
664544,270,810,1875,-42
664597,315,810,1704,-42
664653,0,810,1371,-41
664708,45,810,1562,-41
664762,90,810,1562,-41
664824,135,810,1250,-41
664877,180,810,1704,-41
664932,225,810,1520,-41
664982,270,810,1939,-41
665034,315,810,1704,-41
665092,0,810,1339,-40
665145,45,855,1562,-40
665199,90,855,1520,-40
665261,135,855,1278,-40
665315,180,855,1654,-40
665370,225,855,1607,-40
665420,270,855,1875,-40
665474,315,855,1704,-40
665530,0,855,1371,-39
665583,45,855,1607,-39
665637,90,855,1520,-39
665700,135,855,1250,-39
665752,180,855,1704,-39
665808,225,855,1562,-39
665858,270,855,1875,-39
665910,315,855,1757,-39
665968,0,855,1278,-38
666020,45,855,1704,-38
666075,90,855,1480,-38
666137,135,810,1250,-38
666190,180,810,1704,-38
666246,225,810,1520,-38
666296,270,810,1939,-38
666348,315,810,1704,-38
666406,0,810,1308,-37
666459,45,810,1607,-37
666513,90,810,1562,-37
666574,135,810,1278,-37
666629,180,810,1654,-37
666683,225,810,1607,-37
666733,270,810,1875,-37
666787,315,810,1654,-37
666844,0,810,1371,-36
666897,45,810,1607,-36
666951,90,810,1520,-36
667014,135,810,1250,-36
667066,180,810,1757,-36
667121,225,810,1562,-36
667171,270,810,1875,-36
667225,315,810,1704,-36
